patient,status,sample,lane,fastq_1,fastq_2,bam,bai,cram,crai,table,vcf
TCGA-3C-AALI,0,TCGA-3C-AALI-10A-01D-A41F-09,L11,,,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/5f21652f-0470-48b7-9448-21c19bf6410e/60a387f0b4ccd48b61eaac978f167e96_gdc_realn.bam,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/5f21652f-0470-48b7-9448-21c19bf6410e/60a387f0b4ccd48b61eaac978f167e96_gdc_realn.bai,,,
TCGA-3C-AALI,1,TCGA-3C-AALI-01A-11D-A41F-09,L12,,,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/93efa18e-89ed-4adf-a353-7258ae2e6793/0388cb85761c96abbe81e3acb58e5db6_gdc_realn.bam,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/93efa18e-89ed-4adf-a353-7258ae2e6793/0388cb85761c96abbe81e3acb58e5db6_gdc_realn.bai,,,
TCGA-3C-AALI,2,TCGA-3C-AALI-01A-11R-A41B-07,L13,,,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/f84ccc77-6b78-4a1b-8862-e97038d0182c/b09f8fd4-d2ea-41b9-ab9a-c2d35bfed079_gdc_realn_rehead.bam,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/f84ccc77-6b78-4a1b-8862-e97038d0182c/b09f8fd4-d2ea-41b9-ab9a-c2d35bfed079_gdc_realn_rehead.bai,,,
TCGA-D8-A27L,0,TCGA-D8-A27L-10A-01D-A16D-09,L151,,,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/8c1a9428-28b0-4eb6-a135-c28621bfe9e1/4f81629b3371061f13d06c00dda0dfe9_gdc_realn.bam,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/8c1a9428-28b0-4eb6-a135-c28621bfe9e1/4f81629b3371061f13d06c00dda0dfe9_gdc_realn.bai,,,
TCGA-D8-A27L,1,TCGA-D8-A27L-01A-11D-A16D-09,L152,,,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/43872405-ec69-4102-b3c5-e8d42eb6b8db/99ce1122fb4afe5c3844b8fbe10bff8a_gdc_realn.bam,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/43872405-ec69-4102-b3c5-e8d42eb6b8db/99ce1122fb4afe5c3844b8fbe10bff8a_gdc_realn.bai,,,
TCGA-D8-A27L,2,TCGA-D8-A27L-01A-11R-A16F-07,L153,,,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/de2afeb0-1b58-41f8-8285-6606742d07df/03e27d7e-9b17-4220-b7e8-58658513979d_gdc_realn_rehead.bam,/rds/project/rds-upenYb9rdtk/Work/rm889/tcga/data/de2afeb0-1b58-41f8-8285-6606742d07df/03e27d7e-9b17-4220-b7e8-58658513979d_gdc_realn_rehead.bai,,,
